JobID,ListID,BatchID,SubscriberKey,EventDate,TriggererSendDefinitionObjectID,URL,LinkName,LinkContent,IsUnique
23456,104,1,1227,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1245,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1246,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1247,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1248,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1249,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1265,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1266,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1267,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1268,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1269,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1270,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1282,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1283,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1284,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1285,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1286,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1287,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1288,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1289,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1290,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1291,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1292,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1293,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1294,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1295,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1296,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1297,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1298,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1299,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1300,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1301,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1302,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1303,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1304,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1305,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1306,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1307,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1308,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1331,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1332,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1333,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1334,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1335,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1336,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1337,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1338,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1339,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1340,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1341,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1342,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1343,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1344,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1345,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1346,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1347,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1348,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1349,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1350,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1351,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1352,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1353,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1354,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1355,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1356,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1357,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1358,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1359,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1360,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1361,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1362,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1363,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1364,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1365,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1366,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1367,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1368,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1369,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1370,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1371,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1372,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1373,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1482,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1483,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1484,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1485,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1486,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1487,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1488,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1489,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1490,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1491,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1492,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1493,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1494,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1495,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1496,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1497,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1498,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1499,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
23456,104,1,1500,2024-10-23,66778822,www.example.com/cart,,www.example.com/cart,TRUE
33422,104,1,1076,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1077,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1078,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1079,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1080,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1081,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1082,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1083,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1084,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1085,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1086,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1087,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1088,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1089,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1090,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1091,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1425,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1426,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1441,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1442,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1443,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1444,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1445,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1446,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1447,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
33422,104,1,1448,2024-09-30,88672134,www.example.com/about,,www.example.com/about,TRUE
44567,104,1,1001,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1002,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1003,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1004,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1005,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1014,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1015,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1016,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1017,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1079,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1080,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1081,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1082,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1083,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1084,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1085,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1086,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1087,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1088,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1089,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1090,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1091,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1092,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1093,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1094,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1095,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1096,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1097,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1098,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1099,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1100,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1101,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1102,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1103,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1104,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1105,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1112,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1113,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1114,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1115,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1116,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1117,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
44567,104,1,1118,2024-10-10,9184331,www.example.com/specialdiscount,,www.example.com/specialdiscount,TRUE
